Admin2,Province_State,Lat,Long_,Deaths,Combined_Key
Orleans,Vermont,44.82964,-72.24562697,0,"Orleans, Vermont, US"
Osage,Kansas,38.65236,-95.72707998,0,"Osage, Kansas, US"
Osage,Missouri,38.46036,-91.8613635,0,"Osage, Missouri, US"
Osage,Oklahoma,36.62889,-96.39635704,7,"Osage, Oklahoma, US"
Osborne,Kansas,39.35034,-98.76753828,0,"Osborne, Kansas, US"
Osceola,Florida,28.06312,-81.14882926,5,"Osceola, Florida, US"
Osceola,Iowa,43.37824,-95.62422844,0,"Osceola, Iowa, US"
Osceola,Michigan,43.98992,-85.32566756,0,"Osceola, Michigan, US"
Oscoda,Michigan,44.68192,-84.12939244,0,"Oscoda, Michigan, US"
Oswego,New York,43.42779,-76.14635194,2,"Oswego, New York, US"
Otero,Colorado,37.90145,-103.7173385,0,"Otero, Colorado, US"
Otero,New Mexico,32.61348,-105.7417604,0,"Otero, New Mexico, US"
Otoe,Nebraska,40.64844,-96.13374142,0,"Otoe, Nebraska, US"
Otsego,Michigan,45.02086,-84.59898295,2,"Otsego, Michigan, US"
Otsego,New York,42.63493,-75.03151402,1,"Otsego, New York, US"
Ottawa,Kansas,39.13237,-97.65020313,0,"Ottawa, Kansas, US"
Ottawa,Michigan,42.95997,-85.9969107,1,"Ottawa, Michigan, US"
Ottawa,Ohio,41.53782,-83.0940185,0,"Ottawa, Ohio, US"
Ottawa,Oklahoma,36.83533,-94.81011909,0,"Ottawa, Oklahoma, US"
Otter Tail,Minnesota,46.40847,-95.70835255,0,"Otter Tail, Minnesota, US"
Ouachita,Arkansas,33.5884,-92.87795984,0,"Ouachita, Arkansas, US"
Ouachita,Louisiana,32.47646,-92.15704172,5,"Ouachita, Louisiana, US"
Ouray,Colorado,38.14717,-107.7675136,0,"Ouray, Colorado, US"
Out of CO,Colorado,,,1,"Out of CO,Colorado,US"
Out of HI,Hawaii,,,0,"Out of HI,Hawaii,US"
Out of MI,Michigan,,,1,"Out of MI,Michigan,US"
Out of OK,Oklahoma,,,0,"Out of OK,Oklahoma,US"
Out of TN,Tennessee,,,1,"Out of TN,Tennessee,US"
Outagamie,Wisconsin,44.41579,-88.46565023,2,"Outagamie, Wisconsin, US"
Overton,Tennessee,36.34118,-85.28989535,0,"Overton, Tennessee, US"
Owen,Indiana,39.31146,-86.83900724,1,"Owen, Indiana, US"
Owyhee,Idaho,42.58017,-116.1693871,0,"Owyhee, Idaho, US"
Oxford,Maine,44.49953,-70.75682123,0,"Oxford, Maine, US"
Ozaukee,Wisconsin,43.38352,-87.94625009,9,"Ozaukee, Wisconsin, US"
Page,Iowa,40.73932,-95.1497813,0,"Page, Iowa, US"
Page,Virginia,38.61807,-78.48797204,0,"Page, Virginia, US"
Palm Beach,Florida,26.64676,-80.46536002,76,"Palm Beach, Florida, US"
Palo Pinto,Texas,32.75311,-98.31319001,0,"Palo Pinto, Texas, US"
Pamlico,North Carolina,35.15253,-76.66559823,0,"Pamlico, North Carolina, US"
Panola,Mississippi,34.36399,-89.95064249,1,"Panola, Mississippi, US"
Panola,Texas,32.16396,-94.30552481,1,"Panola, Texas, US"
Park,Colorado,39.12093,-105.7182065,0,"Park, Colorado, US"
Park,Montana,45.48965,-110.5264394,0,"Park, Montana, US"
Park,Wyoming,44.52158,-109.5852825,0,"Park, Wyoming, US"
Parke,Indiana,39.77202,-87.20375833,0,"Parke, Indiana, US"
Parker,Texas,32.77757,-97.80500621,0,"Parker, Texas, US"
Pasco,Florida,28.30811,-82.40227529,2,"Pasco, Florida, US"
Pasquotank,North Carolina,36.26724,-76.25134778,0,"Pasquotank, North Carolina, US"
Passaic,New Jersey,41.03239,-74.29954144,101,"Passaic, New Jersey, US"
Patrick,Virginia,36.68016,-80.2865648,0,"Patrick, Virginia, US"
Paulding,Georgia,33.9197,-84.86848792,2,"Paulding, Georgia, US"
Paulding,Ohio,41.11676,-84.5801017,0,"Paulding, Ohio, US"
Pawnee,Oklahoma,36.31743,-96.7033176,2,"Pawnee, Oklahoma, US"
Payette,Idaho,44.00545,-116.7647695,0,"Payette, Idaho, US"
Payne,Oklahoma,36.07695,-96.97584944,0,"Payne, Oklahoma, US"
Peach,Georgia,32.56934,-83.82937,2,"Peach, Georgia, US"
Pearl River,Mississippi,30.77091,-89.58677275,4,"Pearl River, Mississippi, US"
Pecos,Texas,30.78097,-102.7241261,0,"Pecos, Texas, US"
Pemiscot,Missouri,36.21306,-89.78742322,0,"Pemiscot, Missouri, US"
Pend Oreille,Washington,48.53234,-117.2741804,0,"Pend Oreille, Washington, US"
Pender,North Carolina,34.52266,-77.90352133,0,"Pender, North Carolina, US"
Pendleton,Kentucky,38.69608,-84.35599463,0,"Pendleton, Kentucky, US"
Pendleton,West Virginia,38.68314,-79.35084086,0,"Pendleton, West Virginia, US"
Pennington,South Dakota,44.00258,-102.8240777,1,"Pennington, South Dakota, US"
Penobscot,Maine,45.40195,-68.65020455,0,"Penobscot, Maine, US"
Peoria,Illinois,40.78702,-89.76078901,1,"Peoria, Illinois, US"
Pepin,Wisconsin,44.58307,-91.99949611,0,"Pepin, Wisconsin, US"
Perquimans,North Carolina,36.17847,-76.40603143,0,"Perquimans, North Carolina, US"
Perry,Alabama,32.64048,-87.29770589,0,"Perry, Alabama, US"
Perry,Arkansas,34.94592,-92.94372564,0,"Perry, Arkansas, US"
Perry,Indiana,38.07809,-86.63741946,0,"Perry, Indiana, US"
Perry,Kentucky,37.25024,-83.22922731,0,"Perry, Kentucky, US"
Perry,Mississippi,31.17162,-88.99281835,1,"Perry, Mississippi, US"
Perry,Missouri,37.70661,-89.82741088,0,"Perry, Missouri, US"
Perry,Ohio,39.73509,-82.23804971,0,"Perry, Ohio, US"
Perry,Pennsylvania,40.40207,-77.26297447,1,"Perry, Pennsylvania, US"
Perry,Tennessee,35.63709,-87.86139634,0,"Perry, Tennessee, US"
Person,North Carolina,36.38989,-78.97217358,0,"Person, North Carolina, US"
Petersburg,Alaska,57.13979,-132.9540995,0,"Petersburg, Alaska, US"
Petersburg,Virginia,37.2053,-77.39368102,0,"Petersburg, Virginia, US"
Pettis,Missouri,38.72799,-93.28471706,0,"Pettis, Missouri, US"
Phelps,Missouri,37.87736,-91.79351727,0,"Phelps, Missouri, US"
Phelps,Nebraska,40.51156,-99.41461667,0,"Phelps, Nebraska, US"
Philadelphia,Pennsylvania,40.00339,-75.1379271,110,"Philadelphia, Pennsylvania, US"
Phillips,Arkansas,34.43268,-90.84800154,0,"Phillips, Arkansas, US"
Phillips,Colorado,40.59414,-102.3577703,0,"Phillips, Colorado, US"
Piatt,Illinois,40.01361,-88.59319339,0,"Piatt, Illinois, US"
Pickaway,Ohio,39.6417,-83.0243386,0,"Pickaway, Ohio, US"
Pickens,Alabama,33.28095,-88.08818103,0,"Pickens, Alabama, US"
Pickens,Georgia,34.46589,-84.46406611,2,"Pickens, Georgia, US"
Pickens,South Carolina,34.88808,-82.72791551,0,"Pickens, South Carolina, US"
Pierce,Georgia,31.35928,-82.21598442,2,"Pierce, Georgia, US"
Pierce,North Dakota,48.24977,-99.96407787,0,"Pierce, North Dakota, US"
Pierce,Washington,47.03893,-122.1405958,19,"Pierce, Washington, US"
Pierce,Wisconsin,44.7185,-92.4224416,0,"Pierce, Wisconsin, US"
Pike,Alabama,31.80396,-85.9408295,0,"Pike, Alabama, US"
Pike,Arkansas,34.1625,-93.65789349,0,"Pike, Arkansas, US"
Pike,Georgia,33.0931,-84.38790389,0,"Pike, Georgia, US"
Pike,Illinois,39.62265,-90.8877017,0,"Pike, Illinois, US"
Pike,Kentucky,37.47088,-82.39487445,0,"Pike, Kentucky, US"
Pike,Mississippi,31.17508,-90.40392572,1,"Pike, Mississippi, US"
Pike,Missouri,39.34311,-91.16980779,0,"Pike, Missouri, US"
Pike,Ohio,39.07634,-83.06769584,0,"Pike, Ohio, US"
Pike,Pennsylvania,41.33155,-75.03208106,6,"Pike, Pennsylvania, US"
Pima,Arizona,32.09713,-111.7890033,16,"Pima, Arizona, US"
Pinal,Arizona,32.90526,-111.3449483,0,"Pinal, Arizona, US"
Pine,Minnesota,46.12105,-92.74070188,0,"Pine, Minnesota, US"
Pinellas,Florida,27.9313,-82.72239666,10,"Pinellas, Florida, US"
Pipestone,Minnesota,44.02302,-96.25841142,0,"Pipestone, Minnesota, US"
Pitkin,Colorado,39.2172,-106.9310027,2,"Pitkin, Colorado, US"
Pitt,North Carolina,35.59535,-77.37353178,1,"Pitt, North Carolina, US"
Pittsburg,Oklahoma,34.92066,-95.7513432,0,"Pittsburg, Oklahoma, US"
Pittsylvania,Virginia,36.8198,-79.39731264,0,"Pittsylvania, Virginia, US"
Placer,California,39.06167,-120.7240569,4,"Placer, California, US"
Plaquemines,Louisiana,29.42245,-89.60322085,8,"Plaquemines, Louisiana, US"
Platte,Missouri,39.38154,-94.77068479,0,"Platte, Missouri, US"
Platte,Nebraska,41.57247,-97.52144359,0,"Platte, Nebraska, US"
Platte,Wyoming,42.13299,-104.966331,0,"Platte, Wyoming, US"
Pleasants,West Virginia,39.37092,-81.16771771,0,"Pleasants, West Virginia, US"
Plumas,California,40.00356,-120.8395236,0,"Plumas, California, US"
Plymouth,Iowa,42.73763,-96.21366621,0,"Plymouth, Iowa, US"
Plymouth,Massachusetts,41.94071,-70.80802823,33,"Plymouth, Massachusetts, US"
Poinsett,Arkansas,35.57434,-90.66268713,0,"Poinsett, Arkansas, US"
Pointe Coupee,Louisiana,30.7141,-91.60209535,2,"Pointe Coupee, Louisiana, US"
Polk,Arkansas,34.48255,-94.22728802,0,"Polk, Arkansas, US"
Polk,Florida,27.95027,-81.69732947,8,"Polk, Florida, US"
Polk,Georgia,34.00267,-85.18677781,0,"Polk, Georgia, US"
Polk,Iowa,41.68679,-93.57767461,4,"Polk, Iowa, US"
Polk,Minnesota,47.77372,-96.40134647,0,"Polk, Minnesota, US"
Polk,Missouri,37.61623,-93.39828174,0,"Polk, Missouri, US"
Polk,Nebraska,41.18813,-97.56630712,0,"Polk, Nebraska, US"
Polk,North Carolina,35.27821,-82.16812354,0,"Polk, North Carolina, US"
Polk,Oregon,44.90323,-123.4128888,1,"Polk, Oregon, US"
Polk,Tennessee,35.12245,-84.52075859,0,"Polk, Tennessee, US"
Polk,Texas,30.79473,-94.8276624,0,"Polk, Texas, US"
Polk,Wisconsin,45.4613,-92.44182875,0,"Polk, Wisconsin, US"
Pontotoc,Mississippi,34.22605,-89.03636807,1,"Pontotoc, Mississippi, US"
Pontotoc,Oklahoma,34.7296,-96.68337199,0,"Pontotoc, Oklahoma, US"
Pope,Arkansas,35.44871,-93.03212219,0,"Pope, Arkansas, US"
Poquoson,Virginia,37.14259,-76.35798148,0,"Poquoson, Virginia, US"
Portage,Ohio,41.16793,-81.19735782,14,"Portage, Ohio, US"
Portage,Wisconsin,44.47559,-89.50152965,0,"Portage, Wisconsin, US"
Porter,Indiana,41.45987,-87.06848888,0,"Porter, Indiana, US"
Portsmouth,Virginia,36.85915,-76.35971629,0,"Portsmouth, Virginia, US"
Posey,Indiana,38.02097,-87.86480429,0,"Posey, Indiana, US"
Pottawatomie,Kansas,39.37926,-96.34564657,0,"Pottawatomie, Kansas, US"
Pottawatomie,Oklahoma,35.20614,-96.94923008,2,"Pottawatomie, Oklahoma, US"
Pottawattamie,Iowa,41.3364,-95.53907776,0,"Pottawattamie, Iowa, US"
Potter,Pennsylvania,41.74472,-77.89559864,0,"Potter, Pennsylvania, US"
Potter,Texas,35.40134,-101.893964,1,"Potter, Texas, US"
Powell,Kentucky,37.83219,-83.82553961,0,"Powell, Kentucky, US"
Power,Idaho,42.69255,-112.8395742,0,"Power, Idaho, US"
Poweshiek,Iowa,41.68625,-92.53155731,1,"Poweshiek, Iowa, US"
Powhatan,Virginia,37.55016,-77.91267882,0,"Powhatan, Virginia, US"
Prairie,Arkansas,34.83624,-91.55162157,0,"Prairie, Arkansas, US"
Pratt,Kansas,37.64781,-98.73922153,0,"Pratt, Kansas, US"
Preble,Ohio,39.74202,-84.64787018,1,"Preble, Ohio, US"
Prentiss,Mississippi,34.61811,-88.51986294,0,"Prentiss, Mississippi, US"
Presque Isle,Michigan,45.34019,-83.91498656,0,"Presque Isle, Michigan, US"
Preston,West Virginia,39.46771,-79.66712803,0,"Preston, West Virginia, US"
Prince Edward,Virginia,37.22555,-78.43597949,0,"Prince Edward, Virginia, US"
Prince George,Virginia,37.18498,-77.22922187,0,"Prince George, Virginia, US"
Prince George's,Maryland,38.8307,-76.8496441,42,"Prince George's, Maryland, US"
Prince William,Virginia,38.70916,-77.48713689,1,"Prince William, Virginia, US"
Providence,Rhode Island,41.87065,-71.57753536,3,"Providence, Rhode Island, US"
Prowers,Colorado,37.95545,-102.3926052,0,"Prowers, Colorado, US"
Pueblo,Colorado,38.17359,-104.5127437,2,"Pueblo, Colorado, US"
Pulaski,Arkansas,34.77054,-92.31355101,8,"Pulaski, Arkansas, US"
Pulaski,Georgia,32.23335,-83.4754996,0,"Pulaski, Georgia, US"
Pulaski,Illinois,37.22631,-89.13085001,0,"Pulaski, Illinois, US"
Pulaski,Indiana,41.04166,-86.69890683,0,"Pulaski, Indiana, US"
Pulaski,Kentucky,37.10466,-84.57629079,1,"Pulaski, Kentucky, US"
Pulaski,Missouri,37.82462,-92.20783203,1,"Pulaski, Missouri, US"
Pulaski,Virginia,37.06475,-80.71229738,0,"Pulaski, Virginia, US"
Putnam,Florida,29.6078,-81.74230285,1,"Putnam, Florida, US"
Putnam,Georgia,33.32056,-83.37552891,0,"Putnam, Georgia, US"
Putnam,Indiana,39.66438,-86.84517605,3,"Putnam, Indiana, US"
Putnam,New York,41.4263,-73.74965532,7,"Putnam, New York, US"
Putnam,Ohio,41.02095,-84.1336111,0,"Putnam, Ohio, US"
Putnam,Tennessee,36.14005,-85.50646123,0,"Putnam, Tennessee, US"
Putnam,West Virginia,38.50782,-81.9082131,0,"Putnam, West Virginia, US"
Queen Anne's,Maryland,39.06199,-76.03530977,0,"Queen Anne's, Maryland, US"
Quitman,Georgia,31.86728,-85.01773177,0,"Quitman, Georgia, US"
Quitman,Mississippi,34.25158,-90.28908,0,"Quitman, Mississippi, US"
Rabun,Georgia,34.88389,-83.40304637,0,"Rabun, Georgia, US"
Racine,Wisconsin,42.74753,-88.05941254,3,"Racine, Wisconsin, US"
Radford,Virginia,37.12223,-80.5602732,0,"Radford, Virginia, US"
Rains,Texas,32.87109,-95.79232691,0,"Rains, Texas, US"
Raleigh,West Virginia,37.76937,-81.2456041,0,"Raleigh, West Virginia, US"
Ralls,Missouri,39.52817,-91.51838643,0,"Ralls, Missouri, US"
Ramsey,Minnesota,45.01625,-93.09872295,5,"Ramsey, Minnesota, US"
Ramsey,North Dakota,48.26886,-98.72223879,0,"Ramsey, North Dakota, US"
Randall,Texas,34.96586,-101.8971322,1,"Randall, Texas, US"
Randolph,Alabama,33.29527,-85.45708831,3,"Randolph, Alabama, US"
Randolph,Arkansas,36.34157,-91.02455531,0,"Randolph, Arkansas, US"
Randolph,Georgia,31.76623,-84.75732369,5,"Randolph, Georgia, US"
Randolph,Illinois,38.05095,-89.82512254,0,"Randolph, Illinois, US"
Randolph,Indiana,40.15735,-85.01139319,1,"Randolph, Indiana, US"
Randolph,Missouri,39.44007,-92.4971374,0,"Randolph, Missouri, US"
Randolph,North Carolina,35.71015,-79.80570339,2,"Randolph, North Carolina, US"
Randolph,West Virginia,38.7699,-79.87919615,0,"Randolph, West Virginia, US"
Rankin,Mississippi,32.26469,-89.94537876,2,"Rankin, Mississippi, US"
Rapides,Louisiana,31.19778,-92.52997303,4,"Rapides, Louisiana, US"
Rappahannock,Virginia,38.68296,-78.15826963,0,"Rappahannock, Virginia, US"
Ravalli,Montana,46.08521,-114.1189164,0,"Ravalli, Montana, US"
Ray,Missouri,39.35375,-93.98905745,0,"Ray, Missouri, US"
Red River,Louisiana,32.0953,-93.34213308,1,"Red River, Louisiana, US"
Redwood,Minnesota,44.40556,-95.25207021,0,"Redwood, Minnesota, US"
Reeves,Texas,31.32323,-103.6903896,0,"Reeves, Texas, US"
Reno,Kansas,37.9523,-98.08607292,0,"Reno, Kansas, US"
Rensselaer,New York,42.71348,-73.51089874,5,"Rensselaer, New York, US"
Renville,Minnesota,44.72836,-94.94553734,0,"Renville, Minnesota, US"
Republic,Kansas,39.828,-97.65036709,0,"Republic, Kansas, US"
Reynolds,Missouri,37.36086,-90.97009925,0,"Reynolds, Missouri, US"
Rhea,Tennessee,35.60536,-84.93076643,0,"Rhea, Tennessee, US"
Rice,Minnesota,44.35434,-93.29658715,0,"Rice, Minnesota, US"
Richland,Illinois,38.71241,-88.08475366,0,"Richland, Illinois, US"
Richland,Louisiana,32.41391,-91.76634876,0,"Richland, Louisiana, US"
Richland,Montana,47.78668,-104.5610786,0,"Richland, Montana, US"
Richland,North Dakota,46.26441,-96.94852979,0,"Richland, North Dakota, US"
Richland,Ohio,40.7718,-82.5379961,1,"Richland, Ohio, US"
Richland,South Carolina,34.01791,-80.90267209,10,"Richland, South Carolina, US"
Richland,Wisconsin,43.37628,-90.43012729,0,"Richland, Wisconsin, US"
Richmond,Georgia,33.35777,-82.07026432,4,"Richmond, Georgia, US"
Richmond,North Carolina,35.00418,-79.74491009,0,"Richmond, North Carolina, US"
Richmond,Virginia,37.93758,-76.72920628,0,"Richmond, Virginia, US"
Richmond City,Virginia,37.53256,-77.47966921,0,"Richmond City, Virginia, US"
Riley,Kansas,39.28936,-96.73420026,0,"Riley, Kansas, US"
Rio Arriba,New Mexico,36.51072,-106.6931674,0,"Rio Arriba, New Mexico, US"
Rio Blanco,Colorado,39.97914,-108.2179009,0,"Rio Blanco, Colorado, US"
Rio Grande,Colorado,37.58369,-106.3847838,0,"Rio Grande, Colorado, US"
Ripley,Indiana,39.10236,-85.26212744,3,"Ripley, Indiana, US"
Ripley,Missouri,36.65461,-90.85990261,0,"Ripley, Missouri, US"
Riverside,California,33.74315,-115.9933578,39,"Riverside, California, US"
Roane,Tennessee,35.84923,-84.52458689,0,"Roane, Tennessee, US"
Roane,West Virginia,38.71623,-81.35243568,0,"Roane, West Virginia, US"
Roanoke,Virginia,37.26866,-80.06396753,0,"Roanoke, Virginia, US"
Roanoke City,Virginia,37.27791,-79.96189766,0,"Roanoke City, Virginia, US"
Roberts,South Dakota,45.62975,-96.94672673,0,"Roberts, South Dakota, US"
Robertson,Tennessee,36.52455,-86.87346725,0,"Robertson, Tennessee, US"
Robertson,Texas,31.0254,-96.51272246,0,"Robertson, Texas, US"
Robeson,North Carolina,34.64244,-79.1025053,0,"Robeson, North Carolina, US"
Rock,Wisconsin,42.67152,-89.071479,2,"Rock, Wisconsin, US"
Rock Island,Illinois,41.46614,-90.57042164,3,"Rock Island, Illinois, US"
Rockbridge,Virginia,37.81204,-79.44605905,0,"Rockbridge, Virginia, US"
Rockcastle,Kentucky,37.36642,-84.31176452,0,"Rockcastle, Kentucky, US"
Rockdale,Georgia,33.65145,-84.02202167,2,"Rockdale, Georgia, US"
Rockingham,New Hampshire,42.985,-71.12883377,1,"Rockingham, New Hampshire, US"
Rockingham,North Carolina,36.39593,-79.77504841,2,"Rockingham, North Carolina, US"
Rockingham,Virginia,38.51006,-78.87260325,0,"Rockingham, Virginia, US"
Rockland,New York,41.15028,-74.02560498,200,"Rockland, New York, US"
Rockwall,Texas,32.8978,-96.40771592,0,"Rockwall, Texas, US"
Rogers,Oklahoma,36.37004,-95.60406759,0,"Rogers, Oklahoma, US"
Rolette,North Dakota,48.77245,-99.84097493,0,"Rolette, North Dakota, US"
Rooks,Kansas,39.35023,-99.32484567,0,"Rooks, Kansas, US"
Roosevelt,Montana,48.29607,-105.0079268,0,"Roosevelt, Montana, US"
Roosevelt,New Mexico,34.02097,-103.4799493,0,"Roosevelt, New Mexico, US"
Roscommon,Michigan,44.33473,-84.61067651,0,"Roscommon, Michigan, US"
Roseau,Minnesota,48.77502,-95.81079919,0,"Roseau, Minnesota, US"
Ross,Ohio,39.33705,-83.06000914,0,"Ross, Ohio, US"
Routt,Colorado,40.48597,-106.9905548,0,"Routt, Colorado, US"
Rowan,North Carolina,35.64004,-80.52446628,2,"Rowan, North Carolina, US"
Rush,Indiana,39.62002,-85.4655599,1,"Rush, Indiana, US"
Rusk,Texas,32.10774,-94.76176432,0,"Rusk, Texas, US"
Rusk,Wisconsin,45.47499,-91.1333012,0,"Rusk, Wisconsin, US"
Russell,Alabama,32.28725,-85.18415324,0,"Russell, Alabama, US"
Russell,Kentucky,36.99308,-85.06070117,0,"Russell, Kentucky, US"
Russell,Virginia,36.93028,-82.10095486,0,"Russell, Virginia, US"
Rutherford,North Carolina,35.40114,-81.92112099,1,"Rutherford, North Carolina, US"
Rutherford,Tennessee,35.84591,-86.4107263,6,"Rutherford, Tennessee, US"
Rutland,Vermont,43.57724,-73.03741676,0,"Rutland, Vermont, US"
Sabine,Louisiana,31.56389,-93.55433981,0,"Sabine, Louisiana, US"
Sacramento,California,38.45107,-121.3425374,24,"Sacramento, California, US"
Sagadahoc,Maine,43.95416,-69.85074999,1,"Sagadahoc, Maine, US"
Saginaw,Michigan,43.33434,-84.0513121,9,"Saginaw, Michigan, US"
Saguache,Colorado,38.08055,-106.282466,0,"Saguache, Colorado, US"
Salem,New Jersey,39.5872,-75.3469663,3,"Salem, New Jersey, US"
Salem,Virginia,37.28362,-80.06219455,0,"Salem, Virginia, US"
Saline,Arkansas,34.64916,-92.67583224,1,"Saline, Arkansas, US"
Saline,Illinois,37.75333,-88.54119706,0,"Saline, Illinois, US"
Saline,Kansas,38.78369,-97.65185177,1,"Saline, Kansas, US"
Saline,Missouri,39.13734,-93.20259964,0,"Saline, Missouri, US"
Salt Lake,Utah,40.66617,-111.9216011,7,"Salt Lake, Utah, US"
Saluda,South Carolina,34.00796,-81.72713237,0,"Saluda, South Carolina, US"
Sampson,North Carolina,34.9882,-78.36914061,0,"Sampson, North Carolina, US"
San Augustine,Texas,31.39458,-94.17000399,1,"San Augustine, Texas, US"
San Benito,California,36.60308,-121.069975,2,"San Benito, California, US"
San Bernardino,California,34.8406,-116.1774685,24,"San Bernardino, California, US"
San Diego,California,33.03485,-116.7365326,40,"San Diego, California, US"
San Francisco,California,37.75215,-122.4385672,13,"San Francisco, California, US"
San Jacinto,Texas,30.57934,-95.16260304,0,"San Jacinto, Texas, US"
San Joaquin,California,37.93434,-121.2730061,14,"San Joaquin, California, US"
San Juan,New Mexico,36.50838,-108.320437,0,"San Juan, New Mexico, US"
San Juan,Utah,37.62763,-109.8033714,0,"San Juan, Utah, US"
San Juan,Washington,48.60183,-122.96745,0,"San Juan, Washington, US"
San Luis Obispo,California,35.38822,-120.4039028,1,"San Luis Obispo, California, US"
San Mateo,California,37.42288,-122.3275546,21,"San Mateo, California, US"
San Miguel,Colorado,38.00451,-108.4020725,0,"San Miguel, Colorado, US"
San Miguel,New Mexico,35.48015,-104.8163562,0,"San Miguel, New Mexico, US"
San Patricio,Texas,28.0088,-97.51763891,0,"San Patricio, Texas, US"
Sandoval,New Mexico,35.68862,-106.8687803,2,"Sandoval, New Mexico, US"
Sandusky,Ohio,41.35624,-83.137872,1,"Sandusky, Ohio, US"
Sangamon,Illinois,39.75837,-89.65872023,2,"Sangamon, Illinois, US"
Sanilac,Michigan,43.42406,-82.82055898,2,"Sanilac, Michigan, US"
Santa Barbara,California,34.65329,-120.0188492,2,"Santa Barbara, California, US"
Santa Clara,California,37.23105,-121.6970462,47,"Santa Clara, California, US"
Santa Cruz,Arizona,31.52509,-110.8479088,0,"Santa Cruz, Arizona, US"
Santa Cruz,California,37.0558,-122.0066524,1,"Santa Cruz, California, US"
Santa Fe,New Mexico,35.50709,-105.9774716,0,"Santa Fe, New Mexico, US"
Santa Rosa,Florida,30.69341,-87.02458128,2,"Santa Rosa, Florida, US"
Sarasota,Florida,27.18546,-82.33174248,10,"Sarasota, Florida, US"
Saratoga,New York,43.10904,-73.86653895,4,"Saratoga, New York, US"
Sargent,North Dakota,46.1083,-97.63217159,0,"Sargent, North Dakota, US"
Sarpy,Nebraska,41.11314,-96.11156432,0,"Sarpy, Nebraska, US"
Sauk,Wisconsin,43.42574,-89.94966132,2,"Sauk, Wisconsin, US"
Saunders,Nebraska,41.22781,-96.63773905,0,"Saunders, Nebraska, US"
Sawyer,Wisconsin,45.87932,-91.14504927,0,"Sawyer, Wisconsin, US"
Schenectady,New York,42.81669,-74.05278291,7,"Schenectady, New York, US"
Schley,Georgia,32.2654,-84.31258912,1,"Schley, Georgia, US"
Schoharie,New York,42.58832,-74.4433903,0,"Schoharie, New York, US"
Schoolcraft,Michigan,46.19236,-86.19972234,0,"Schoolcraft, Michigan, US"
Schuyler,Illinois,40.15718,-90.61114163,0,"Schuyler, Illinois, US"
Schuyler,New York,42.39184,-76.8773299,0,"Schuyler, New York, US"
Schuylkill,Pennsylvania,40.70497,-76.2150785,1,"Schuylkill, Pennsylvania, US"
Scioto,Ohio,38.8027,-82.98907345,0,"Scioto, Ohio, US"
Scotland,Missouri,40.45215,-92.14709064,0,"Scotland, Missouri, US"
Scotland,North Carolina,34.83863,-79.4757978,0,"Scotland, North Carolina, US"
Scott,Arkansas,34.85589,-94.0632176,0,"Scott, Arkansas, US"
Scott,Indiana,38.68672,-85.74627859,2,"Scott, Indiana, US"
Scott,Iowa,41.63936,-90.61959493,1,"Scott, Iowa, US"
Scott,Kansas,38.48222,-100.9066539,0,"Scott, Kansas, US"
Scott,Kentucky,38.29622,-84.5816631,0,"Scott, Kentucky, US"
Scott,Minnesota,44.64902,-93.53340251,1,"Scott, Minnesota, US"
Scott,Mississippi,32.4067,-89.53789439,0,"Scott, Mississippi, US"
Scott,Missouri,37.05588,-89.56474493,0,"Scott, Missouri, US"
Scott,Tennessee,36.42326,-84.50360494,0,"Scott, Tennessee, US"
Scott,Virginia,36.71466,-82.60171704,0,"Scott, Virginia, US"
Scotts Bluff,Nebraska,41.85071,-103.7080986,0,"Scotts Bluff, Nebraska, US"
Screven,Georgia,32.74977,-81.60779441,0,"Screven, Georgia, US"
Scurry,Texas,32.74614,-100.9162664,0,"Scurry, Texas, US"
Searcy,Arkansas,35.91094,-92.69936482,0,"Searcy, Arkansas, US"
Sebastian,Arkansas,35.19606,-94.27162713,0,"Sebastian, Arkansas, US"
Sedgwick,Kansas,37.68427,-97.4608198,2,"Sedgwick, Kansas, US"
Seminole,Florida,28.71586,-81.24060348,2,"Seminole, Florida, US"
Seminole,Georgia,30.93465,-84.86823924,0,"Seminole, Georgia, US"
Seminole,Oklahoma,35.16479,-96.61686741,1,"Seminole, Oklahoma, US"
Seneca,New York,42.78081,-76.82497064,0,"Seneca, New York, US"
Seneca,Ohio,41.12351,-83.12783209,1,"Seneca, Ohio, US"
Sequatchie,Tennessee,35.3698,-85.41022136,0,"Sequatchie, Tennessee, US"
Sequoyah,Oklahoma,35.49447,-94.75463785,2,"Sequoyah, Oklahoma, US"
Sevier,Arkansas,33.9978,-94.2424869,0,"Sevier, Arkansas, US"
Sevier,Tennessee,35.78077,-83.52244332,0,"Sevier, Tennessee, US"
Seward,Kansas,37.19325,-100.8507201,0,"Seward, Kansas, US"
Seward,Nebraska,40.87242,-97.139673,0,"Seward, Nebraska, US"
Sharkey,Mississippi,32.88149,-90.8159538,0,"Sharkey, Mississippi, US"
Sharp,Arkansas,36.16258,-91.47819342,0,"Sharp, Arkansas, US"
Shasta,California,40.76391,-122.0396884,3,"Shasta, California, US"
Shawano,Wisconsin,44.78902,-88.76443896,0,"Shawano, Wisconsin, US"
Shawnee,Kansas,39.04101,-95.7557264,3,"Shawnee, Kansas, US"
Sheboygan,Wisconsin,43.721,-87.94579284,2,"Sheboygan, Wisconsin, US"
