FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
25005,Bristol,Massachusetts,US,4/10/2020 22:54,41.79228,-71.10872211,1086,23,0,0,"Bristol, Massachusetts, US"
44001,Bristol,Rhode Island,US,4/10/2020 22:54,41.71018,-71.28652315,37,0,0,0,"Bristol, Rhode Island, US"
51520,Bristol,Virginia,US,4/10/2020 22:54,36.61630,-82.16359122,1,0,0,0,"Bristol, Virginia, US"
30007,Broadwater,Montana,US,4/10/2020 22:54,46.33278,-111.4955813,4,0,0,0,"Broadwater, Montana, US"
54009,Brooke,West Virginia,US,4/10/2020 22:54,40.27367,-80.57915332,3,0,0,0,"Brooke, West Virginia, US"
46011,Brookings,South Dakota,US,4/10/2020 22:54,44.36974,-96.79079945,7,0,0,0,"Brookings, South Dakota, US"
13027,Brooks,Georgia,US,4/10/2020 22:54,30.83923,-83.58303423,17,1,0,0,"Brooks, Georgia, US"
36007,Broome,New York,US,4/10/2020 22:54,42.15903,-75.81326086,112,6,0,0,"Broome, New York, US"
8014,Broomfield,Colorado,US,4/10/2020 22:54,39.95999,-105.0566324,61,2,0,0,"Broomfield, Colorado, US"
12011,Broward,Florida,US,4/10/2020 22:54,26.15185,-80.48725556,2645,72,0,0,"Broward, Florida, US"
18013,Brown,Indiana,US,4/10/2020 22:54,39.19606,-86.22868909,9,1,0,0,"Brown, Indiana, US"
27015,Brown,Minnesota,US,4/10/2020 22:54,44.24206,-94.72562874,7,1,0,0,"Brown, Minnesota, US"
39015,Brown,Ohio,US,4/10/2020 22:54,38.93417,-83.86788395,4,1,0,0,"Brown, Ohio, US"
46013,Brown,South Dakota,US,4/10/2020 22:54,45.58994,-98.35165355,14,0,0,0,"Brown, South Dakota, US"
48049,Brown,Texas,US,4/10/2020 22:54,31.77430,-98.99907113,8,0,0,0,"Brown, Texas, US"
55009,Brown,Wisconsin,US,4/10/2020 22:54,44.45266,-88.00411844,55,1,0,0,"Brown, Wisconsin, US"
37019,Brunswick,North Carolina,US,4/10/2020 22:54,34.07057,-78.22814204,30,1,0,0,"Brunswick, North Carolina, US"
51025,Brunswick,Virginia,US,4/10/2020 22:54,36.76367,-77.8593436,2,0,0,0,"Brunswick, Virginia, US"
13029,Bryan,Georgia,US,4/10/2020 22:54,32.00979,-81.44002948,29,2,0,0,"Bryan, Georgia, US"
40013,Bryan,Oklahoma,US,4/10/2020 22:54,33.96472,-96.25903472,3,0,0,0,"Bryan, Oklahoma, US"
19019,Buchanan,Iowa,US,4/10/2020 22:54,42.47092,-91.83510825,6,0,0,0,"Buchanan, Iowa, US"
29021,Buchanan,Missouri,US,4/10/2020 22:54,39.65816,-94.80138942,20,1,0,0,"Buchanan, Missouri, US"
51027,Buchanan,Virginia,US,4/10/2020 22:54,37.26818,-82.03749726,1,0,0,0,"Buchanan, Virginia, US"
51029,Buckingham,Virginia,US,4/10/2020 22:54,37.57242,-78.52518834,10,0,0,0,"Buckingham, Virginia, US"
42017,Bucks,Pennsylvania,US,4/10/2020 22:54,40.33682,-75.10836643,1022,28,0,0,"Bucks, Pennsylvania, US"
19021,Buena Vista,Iowa,US,4/10/2020 22:54,42.73546,-95.15100162,1,0,0,0,"Buena Vista, Iowa, US"
51530,Buena Vista,Virginia,US,4/10/2020 22:54,37.73485,-79.35296097,4,0,0,0,"Buena Vista,Virginia,US"
31019,Buffalo,Nebraska,US,4/10/2020 22:54,40.85487,-99.07500296,31,1,0,0,"Buffalo, Nebraska, US"
55011,Buffalo,Wisconsin,US,4/10/2020 22:54,44.37835,-91.75332578,2,1,0,0,"Buffalo, Wisconsin, US"
21029,Bullitt,Kentucky,US,4/10/2020 22:54,37.97163,-85.68955617,14,2,0,0,"Bullitt, Kentucky, US"
13031,Bulloch,Georgia,US,4/10/2020 22:54,32.39577,-81.74811421,16,0,0,0,"Bulloch, Georgia, US"
1011,Bullock,Alabama,US,4/10/2020 22:54,32.10031,-85.71265535,4,0,0,0,"Bullock, Alabama, US"
37021,Buncombe,North Carolina,US,4/10/2020 22:54,35.61113,-82.53305,36,2,0,0,"Buncombe, North Carolina, US"
17011,Bureau,Illinois,US,4/10/2020 22:54,41.40385,-89.5283051,4,0,0,0,"Bureau, Illinois, US"
13033,Burke,Georgia,US,4/10/2020 22:54,33.05918,-81.99928721,21,0,0,0,"Burke, Georgia, US"
37023,Burke,North Carolina,US,4/10/2020 22:54,35.74990,-81.70755735,44,2,0,0,"Burke, North Carolina, US"
38013,Burke,North Dakota,US,4/10/2020 22:54,48.79094,-102.5182117,2,0,0,0,"Burke, North Dakota, US"
38015,Burleigh,North Dakota,US,4/10/2020 22:54,46.97847,-100.4645214,48,0,0,0,"Burleigh, North Dakota, US"
48051,Burleson,Texas,US,4/10/2020 22:54,30.49274,-96.62158484,6,0,0,0,"Burleson, Texas, US"
34005,Burlington,New Jersey,US,4/10/2020 22:54,39.87681,-74.66927768,954,22,0,0,"Burlington, New Jersey, US"
48053,Burnet,Texas,US,4/10/2020 22:54,30.78801,-98.181887,6,0,0,0,"Burnet, Texas, US"
31021,Burt,Nebraska,US,4/10/2020 22:54,41.85057,-96.32605633,1,0,0,0,"Burt, Nebraska, US"
1013,Butler,Alabama,US,4/10/2020 22:54,31.75300,-86.68057478,3,0,0,0,"Butler, Alabama, US"
19023,Butler,Iowa,US,4/10/2020 22:54,42.73173,-92.79015971,1,0,0,0,"Butler, Iowa, US"
20015,Butler,Kansas,US,4/10/2020 22:54,37.78134,-96.83878537,8,0,0,0,"Butler, Kansas, US"
21031,Butler,Kentucky,US,4/10/2020 22:54,37.20946,-86.68748787,2,0,0,0,"Butler, Kentucky, US"
29023,Butler,Missouri,US,4/10/2020 22:54,36.71462,-90.40421163,10,0,0,0,"Butler, Missouri, US"
39017,Butler,Ohio,US,4/10/2020 22:54,39.44013,-84.57388716,112,2,0,0,"Butler, Ohio, US"
42019,Butler,Pennsylvania,US,4/10/2020 22:54,40.91153,-79.91351055,123,3,0,0,"Butler, Pennsylvania, US"
6007,Butte,California,US,4/10/2020 22:54,39.66728,-121.6005252,13,0,0,0,"Butte, California, US"
46019,Butte,South Dakota,US,4/10/2020 22:54,44.90609,-103.5079318,0,0,0,0,"Butte, South Dakota, US"
13035,Butts,Georgia,US,4/10/2020 22:54,33.28309,-83.9543504,27,0,0,0,"Butts, Georgia, US"
37025,Cabarrus,North Carolina,US,4/10/2020 22:54,35.38778,-80.55267168,94,1,0,0,"Cabarrus, North Carolina, US"
54011,Cabell,West Virginia,US,4/10/2020 22:54,38.42424,-82.23855912,21,0,0,0,"Cabell, West Virginia, US"
49005,Cache,Utah,US,4/10/2020 22:54,41.72331,-111.7443667,30,0,0,0,"Cache, Utah, US"
22017,Caddo,Louisiana,US,4/10/2020 22:54,32.57992,-93.88375652,950,39,0,0,"Caddo, Louisiana, US"
40015,Caddo,Oklahoma,US,4/10/2020 22:54,35.17365,-98.37534464,8,0,0,0,"Caddo, Oklahoma, US"
6009,Calaveras,California,US,4/10/2020 22:54,38.20537,-120.552913,8,0,0,0,"Calaveras, California, US"
22019,Calcasieu,Louisiana,US,4/10/2020 22:54,30.22931,-93.35400434,228,5,0,0,"Calcasieu, Louisiana, US"
21033,Caldwell,Kentucky,US,4/10/2020 22:54,37.14749,-87.86948214,5,0,0,0,"Caldwell, Kentucky, US"
22021,Caldwell,Louisiana,US,4/10/2020 22:54,32.09025,-92.11752148,18,0,0,0,"Caldwell, Louisiana, US"
29025,Caldwell,Missouri,US,4/10/2020 22:54,39.65621,-93.98308093,1,0,0,0,"Caldwell, Missouri, US"
37027,Caldwell,North Carolina,US,4/10/2020 22:54,35.95205,-81.54799522,14,0,0,0,"Caldwell, North Carolina, US"
48055,Caldwell,Texas,US,4/10/2020 22:54,29.83669,-97.61814775,6,0,0,0,"Caldwell, Texas, US"
50005,Caledonia,Vermont,US,4/10/2020 22:54,44.46549,-72.10314651,8,0,0,0,"Caledonia, Vermont, US"
1015,Calhoun,Alabama,US,4/10/2020 22:54,33.77484,-85.82630386,54,0,0,0,"Calhoun, Alabama, US"
12013,Calhoun,Florida,US,4/10/2020 22:54,30.40667,-85.19394153,5,0,0,0,"Calhoun, Florida, US"
13037,Calhoun,Georgia,US,4/10/2020 22:54,31.53170,-84.62725131,37,2,0,0,"Calhoun, Georgia, US"
17013,Calhoun,Illinois,US,4/10/2020 22:54,39.16840,-90.66330078,1,0,0,0,"Calhoun, Illinois, US"
26025,Calhoun,Michigan,US,4/10/2020 22:54,42.24634,-85.00493569,65,1,0,0,"Calhoun, Michigan, US"
28013,Calhoun,Mississippi,US,4/10/2020 22:54,33.93683,-89.33686647,13,0,0,0,"Calhoun, Mississippi, US"
45017,Calhoun,South Carolina,US,4/10/2020 22:54,33.66927,-80.77722168,6,1,0,0,"Calhoun, South Carolina, US"
48057,Calhoun,Texas,US,4/10/2020 22:54,28.47048,-96.61633945,14,0,0,0,"Calhoun, Texas, US"
48059,Callahan,Texas,US,4/10/2020 22:54,32.29761,-99.37326312,1,0,0,0,"Callahan, Texas, US"
29027,Callaway,Missouri,US,4/10/2020 22:54,38.83675,-91.92186505,21,1,0,0,"Callaway, Missouri, US"
21035,Calloway,Kentucky,US,4/10/2020 22:54,36.62093,-88.2731593,8,1,0,0,"Calloway, Kentucky, US"
55015,Calumet,Wisconsin,US,4/10/2020 22:54,44.08163,-88.21780273,4,0,0,0,"Calumet, Wisconsin, US"
24009,Calvert,Maryland,US,4/10/2020 22:54,38.53962,-76.56820632,76,1,0,0,"Calvert, Maryland, US"
16025,Camas,Idaho,US,4/10/2020 22:54,43.46666,-114.8065892,1,0,0,0,"Camas, Idaho, US"
42021,Cambria,Pennsylvania,US,4/10/2020 22:54,40.49527,-78.71377428,11,1,0,0,"Cambria, Pennsylvania, US"
13039,Camden,Georgia,US,4/10/2020 22:54,30.92952,-81.66601818,19,0,0,0,"Camden, Georgia, US"
29029,Camden,Missouri,US,4/10/2020 22:54,38.02200,-92.76083747,26,1,0,0,"Camden, Missouri, US"
34007,Camden,New Jersey,US,4/10/2020 22:54,39.80344,-74.96388753,1072,29,0,0,"Camden, New Jersey, US"
22023,Cameron,Louisiana,US,4/10/2020 22:54,29.87592,-93.19310676,1,0,0,0,"Cameron, Louisiana, US"
42023,Cameron,Pennsylvania,US,4/10/2020 22:54,41.43626,-78.20376845,1,0,0,0,"Cameron, Pennsylvania, US"
48061,Cameron,Texas,US,4/10/2020 22:54,26.14524,-97.48140372,147,3,0,0,"Cameron, Texas, US"
48063,Camp,Texas,US,4/10/2020 22:54,32.97195,-94.97790104,3,0,0,0,"Camp, Texas, US"
21037,Campbell,Kentucky,US,4/10/2020 22:54,38.94384,-84.37875208,29,3,0,0,"Campbell, Kentucky, US"
47013,Campbell,Tennessee,US,4/10/2020 22:54,36.40356,-84.1510856,10,0,0,0,"Campbell, Tennessee, US"
51031,Campbell,Virginia,US,4/10/2020 22:54,37.20553,-79.09678609,7,0,0,0,"Campbell, Virginia, US"
56005,Campbell,Wyoming,US,4/10/2020 22:54,44.24886,-105.5474404,9,0,0,0,"Campbell, Wyoming, US"
40017,Canadian,Oklahoma,US,4/10/2020 22:54,35.54261,-97.98465569,52,1,0,0,"Canadian, Oklahoma, US"
13043,Candler,Georgia,US,4/10/2020 22:54,32.40209,-82.07702563,4,0,0,0,"Candler, Georgia, US"
47015,Cannon,Tennessee,US,4/10/2020 22:54,35.80991,-86.05738983,7,0,0,0,"Cannon, Tennessee, US"
16027,Canyon,Idaho,US,4/10/2020 22:54,43.61970,-116.7095499,139,4,0,0,"Canyon, Idaho, US"
29031,Cape Girardeau,Missouri,US,4/10/2020 22:54,37.38489,-89.6843587,26,1,0,0,"Cape Girardeau, Missouri, US"
34009,Cape May,New Jersey,US,4/10/2020 22:54,39.15009,-74.80170244,116,5,0,0,"Cape May, New Jersey, US"
30009,Carbon,Montana,US,4/10/2020 22:54,45.22850,-109.0274047,6,0,0,0,"Carbon, Montana, US"
42025,Carbon,Pennsylvania,US,4/10/2020 22:54,40.91545,-75.7068525,93,3,0,0,"Carbon, Pennsylvania, US"
49007,Carbon,Utah,US,4/10/2020 22:54,39.64835,-110.5872512,2,0,0,0,"Carbon, Utah, US"
56007,Carbon,Wyoming,US,4/10/2020 22:54,41.69358,-106.9326084,4,0,0,0,"Carbon, Wyoming, US"
16029,Caribou,Idaho,US,4/10/2020 22:54,42.77149,-111.5597683,1,0,0,0,"Caribou, Idaho, US"
27017,Carlton,Minnesota,US,4/10/2020 22:54,46.59181,-92.67601019,18,0,0,0,"Carlton, Minnesota, US"
24011,Caroline,Maryland,US,4/10/2020 22:54,38.87172,-75.82904158,12,0,0,0,"Caroline, Maryland, US"
51033,Caroline,Virginia,US,4/10/2020 22:54,38.02679,-77.34901405,6,0,0,0,"Caroline, Virginia, US"
5015,Carroll,Arkansas,US,4/10/2020 22:54,36.34039,-93.54270261,2,0,0,0,"Carroll, Arkansas, US"
13045,Carroll,Georgia,US,4/10/2020 22:54,33.58138,-85.07976677,197,5,0,0,"Carroll, Georgia, US"
17015,Carroll,Illinois,US,4/10/2020 22:54,42.06823,-89.93395545,5,1,0,0,"Carroll, Illinois, US"
18015,Carroll,Indiana,US,4/10/2020 22:54,40.58078,-86.56198812,4,0,0,0,"Carroll, Indiana, US"
19027,Carroll,Iowa,US,4/10/2020 22:54,42.03617,-94.86032705,1,0,0,0,"Carroll, Iowa, US"
21041,Carroll,Kentucky,US,4/10/2020 22:54,38.66600,-85.12601074,2,0,0,0,"Carroll, Kentucky, US"
24013,Carroll,Maryland,US,4/10/2020 22:54,39.56454,-77.02373735,214,19,0,0,"Carroll, Maryland, US"
28015,Carroll,Mississippi,US,4/10/2020 22:54,33.44835,-89.91994479,7,0,0,0,"Carroll, Mississippi, US"
33003,Carroll,New Hampshire,US,4/10/2020 22:54,43.87499,-71.20430216,23,0,0,0,"Carroll, New Hampshire, US"
39019,Carroll,Ohio,US,4/10/2020 22:54,40.57897,-81.09178213,10,0,0,0,"Carroll, Ohio, US"
47017,Carroll,Tennessee,US,4/10/2020 22:54,35.97366,-88.45189331,10,0,0,0,"Carroll, Tennessee, US"
51035,Carroll,Virginia,US,4/10/2020 22:54,36.73067,-80.73455942,3,0,0,0,"Carroll, Virginia, US"
32510,Carson City,Nevada,US,4/10/2020 22:54,39.15509,-119.7480219,15,0,0,0,"Carson City, Nevada, US"
21043,Carter,Kentucky,US,4/10/2020 22:54,38.31691,-83.05092385,1,0,0,0,"Carter, Kentucky, US"
29035,Carter,Missouri,US,4/10/2020 22:54,36.94160,-90.96051322,3,1,0,0,"Carter, Missouri, US"
40019,Carter,Oklahoma,US,4/10/2020 22:54,34.25104,-97.28552485,1,0,0,0,"Carter, Oklahoma, US"
47019,Carter,Tennessee,US,4/10/2020 22:54,36.28969,-82.12588974,3,0,0,0,"Carter, Tennessee, US"
37031,Carteret,North Carolina,US,4/10/2020 22:54,34.89329,-76.54120135,20,1,0,0,"Carteret, North Carolina, US"
27019,Carver,Minnesota,US,4/10/2020 22:54,44.82017,-93.8009918,12,0,0,0,"Carver, Minnesota, US"
30013,Cascade,Montana,US,4/10/2020 22:54,47.30797,-111.3467922,12,0,0,0,"Cascade, Montana, US"
18017,Cass,Indiana,US,4/10/2020 22:54,40.76136,-86.34830753,18,1,0,0,"Cass, Indiana, US"
26027,Cass,Michigan,US,4/10/2020 22:54,41.91522,-85.99405727,12,1,0,0,"Cass, Michigan, US"
27021,Cass,Minnesota,US,4/10/2020 22:54,46.95044,-94.32603968,3,0,0,0,"Cass, Minnesota, US"
29037,Cass,Missouri,US,4/10/2020 22:54,38.64789,-94.353399,27,1,0,0,"Cass, Missouri, US"
31025,Cass,Nebraska,US,4/10/2020 22:54,40.90899,-96.13971217,3,0,0,0,"Cass, Nebraska, US"
38017,Cass,North Dakota,US,4/10/2020 22:54,46.93202,-97.2444719,88,1,0,0,"Cass, North Dakota, US"
48067,Cass,Texas,US,4/10/2020 22:54,33.07500,-94.34646905,4,0,0,0,"Cass, Texas, US"
16031,Cassia,Idaho,US,4/10/2020 22:54,42.28348,-113.6012409,6,1,0,0,"Cassia, Idaho, US"
48069,Castro,Texas,US,4/10/2020 22:54,34.53017,-102.2617243,11,1,0,0,"Castro, Texas, US"
37033,Caswell,North Carolina,US,4/10/2020 22:54,36.39313,-79.33353281,3,0,0,0,"Caswell, North Carolina, US"
22025,Catahoula,Louisiana,US,4/10/2020 22:54,31.66779,-91.84526385,18,1,0,0,"Catahoula, Louisiana, US"
37035,Catawba,North Carolina,US,4/10/2020 22:54,35.66211,-81.2132617,29,1,0,0,"Catawba, North Carolina, US"
13047,Catoosa,Georgia,US,4/10/2020 22:54,34.89872,-85.13757014,11,0,0,0,"Catoosa, Georgia, US"
35003,Catron,New Mexico,US,4/10/2020 22:54,33.91514,-108.4046587,1,0,0,0,"Catron, New Mexico, US"
36009,Cattaraugus,New York,US,4/10/2020 22:54,42.24778,-78.67923096,18,0,0,0,"Cattaraugus, New York, US"
36011,Cayuga,New York,US,4/10/2020 22:54,42.91262,-76.55731592,27,1,0,0,"Cayuga, New York, US"
24015,Cecil,Maryland,US,4/10/2020 22:54,39.56648,-75.94627411,64,1,0,0,"Cecil, Maryland, US"
19031,Cedar,Iowa,US,4/10/2020 22:54,41.77234,-91.13246684,20,0,0,0,"Cedar, Iowa, US"
29039,Cedar,Missouri,US,4/10/2020 22:54,37.72391,-93.85445441,5,0,0,0,"Cedar, Missouri, US"
42027,Centre,Pennsylvania,US,4/10/2020 22:54,40.92059,-77.82200624,61,0,0,0,"Centre, Pennsylvania, US"
19033,Cerro Gordo,Iowa,US,4/10/2020 22:54,43.08178,-93.2612239,13,0,0,0,"Cerro Gordo, Iowa, US"
8015,Chaffee,Colorado,US,4/10/2020 22:54,38.74746,-106.1926573,26,2,0,0,"Chaffee, Colorado, US"
1017,Chambers,Alabama,US,4/10/2020 22:54,32.91360,-85.39072749,168,8,0,0,"Chambers, Alabama, US"
48071,Chambers,Texas,US,4/10/2020 22:54,29.70972,-94.67154501,24,0,0,0,"Chambers, Texas, US"
17019,Champaign,Illinois,US,4/10/2020 22:54,40.13919,-88.20046615,79,2,0,0,"Champaign, Illinois, US"
39021,Champaign,Ohio,US,4/10/2020 22:54,40.13923,-83.76875242,6,0,0,0,"Champaign, Ohio, US"
29041,Chariton,Missouri,US,4/10/2020 22:54,39.51499,-92.9629191,4,0,0,0,"Chariton, Missouri, US"
24017,Charles,Maryland,US,4/10/2020 22:54,38.51092,-76.98580666,220,4,0,0,"Charles, Maryland, US"
51036,Charles City,Virginia,US,4/10/2020 22:54,37.35358,-77.05634116,7,0,0,0,"Charles City, Virginia, US"
46023,Charles Mix,South Dakota,US,4/10/2020 22:54,43.20660,-98.58856175,3,0,0,0,"Charles Mix, South Dakota, US"
45019,Charleston,South Carolina,US,4/10/2020 22:54,32.82488,-79.96512315,328,1,0,0,"Charleston, South Carolina, US"
26029,Charlevoix,Michigan,US,4/10/2020 22:54,45.37790,-85.19614053,10,0,0,0,"Charlevoix, Michigan, US"
12015,Charlotte,Florida,US,4/10/2020 22:54,26.90131,-81.92949121,85,4,0,0,"Charlotte, Florida, US"
51037,Charlotte,Virginia,US,4/10/2020 22:54,37.01910,-78.66314092,2,0,0,0,"Charlotte, Virginia, US"
51540,Charlottesville,Virginia,US,4/10/2020 22:54,38.03528,-78.48569588,28,1,0,0,"Charlottesville, Virginia, US"
13049,Charlton,Georgia,US,4/10/2020 22:54,30.78371,-82.13951596,2,0,0,0,"Charlton, Georgia, US"
13051,Chatham,Georgia,US,4/10/2020 22:54,32.00043,-81.12489526,136,5,0,0,"Chatham, Georgia, US"
37037,Chatham,North Carolina,US,4/10/2020 22:54,35.70394,-79.25541492,26,0,0,0,"Chatham, North Carolina, US"
13053,Chattahoochee,Georgia,US,4/10/2020 22:54,32.34341,-84.78809239,3,0,0,0,"Chattahoochee, Georgia, US"
13055,Chattooga,Georgia,US,4/10/2020 22:54,34.47198,-85.34535662,4,1,0,0,"Chattooga, Georgia, US"
20019,Chautauqua,Kansas,US,4/10/2020 22:54,37.14994,-96.2454192,3,0,0,0,"Chautauqua, Kansas, US"
36013,Chautauqua,New York,US,4/10/2020 22:54,42.22769,-79.36691763,22,2,0,0,"Chautauqua, New York, US"
35005,Chaves,New Mexico,US,4/10/2020 22:54,33.36406,-104.4665365,18,0,0,0,"Chaves, New Mexico, US"
47021,Cheatham,Tennessee,US,4/10/2020 22:54,36.26136,-87.08903581,17,0,0,0,"Cheatham, Tennessee, US"
26031,Cheboygan,Michigan,US,4/10/2020 22:54,45.44787,-84.50122149,10,1,0,0,"Cheboygan, Michigan, US"
53007,Chelan,Washington,US,4/10/2020 22:54,47.87046,-120.6173956,45,3,0,0,"Chelan, Washington, US"
36015,Chemung,New York,US,4/10/2020 22:54,42.13891,-76.7638805,59,1,0,0,"Chemung, New York, US"
36017,Chenango,New York,US,4/10/2020 22:54,42.49430,-75.60887553,60,0,0,0,"Chenango, New York, US"
1019,Cherokee,Alabama,US,4/10/2020 22:54,34.17806,-85.60638968,7,0,0,0,"Cherokee, Alabama, US"
13057,Cherokee,Georgia,US,4/10/2020 22:54,34.24394,-84.47431861,170,7,0,0,"Cherokee, Georgia, US"
20021,Cherokee,Kansas,US,4/10/2020 22:54,37.16928,-94.8462897,5,0,0,0,"Cherokee, Kansas, US"
37039,Cherokee,North Carolina,US,4/10/2020 22:54,35.13493,-84.05970864,10,1,0,0,"Cherokee, North Carolina, US"
40021,Cherokee,Oklahoma,US,4/10/2020 22:54,35.90693,-94.99980896,18,1,0,0,"Cherokee, Oklahoma, US"
45021,Cherokee,South Carolina,US,4/10/2020 22:54,35.05122,-81.61828622,8,0,0,0,"Cherokee, South Carolina, US"
48073,Cherokee,Texas,US,4/10/2020 22:54,31.83726,-95.16559897,6,0,0,0,"Cherokee, Texas, US"
31031,Cherry,Nebraska,US,4/10/2020 22:54,42.54503,-101.1244332,1,0,0,0,"Cherry, Nebraska, US"
51550,Chesapeake,Virginia,US,4/10/2020 22:54,36.67670,-76.30545744,109,0,0,0,"Chesapeake, Virginia, US"
33005,Cheshire,New Hampshire,US,4/10/2020 22:54,42.92016,-72.25311043,14,0,0,0,"Cheshire, New Hampshire, US"
42029,Chester,Pennsylvania,US,4/10/2020 22:54,39.97292,-75.74768357,485,9,0,0,"Chester, Pennsylvania, US"
45023,Chester,South Carolina,US,4/10/2020 22:54,34.69249,-81.1583216,17,0,0,0,"Chester, South Carolina, US"
47023,Chester,Tennessee,US,4/10/2020 22:54,35.42527,-88.6095842,6,0,0,0,"Chester, Tennessee, US"
45025,Chesterfield,South Carolina,US,4/10/2020 22:54,34.64137,-80.1564014,22,0,0,0,"Chesterfield, South Carolina, US"
51041,Chesterfield,Virginia,US,4/10/2020 22:54,37.37373,-77.5868014,179,0,0,0,"Chesterfield, Virginia, US"
31033,Cheyenne,Nebraska,US,4/10/2020 22:54,41.21999,-102.9941693,1,0,0,0,"Cheyenne, Nebraska, US"
19037,Chickasaw,Iowa,US,4/10/2020 22:54,43.06001,-92.31773347,2,0,0,0,"Chickasaw, Iowa, US"
28017,Chickasaw,Mississippi,US,4/10/2020 22:54,33.91983,-88.9481545,21,2,0,0,"Chickasaw, Mississippi, US"
5017,Chicot,Arkansas,US,4/10/2020 22:54,33.26459,-91.29539209,4,0,0,0,"Chicot, Arkansas, US"
1021,Chilton,Alabama,US,4/10/2020 22:54,32.85044,-86.7173256,26,0,0,0,"Chilton, Alabama, US"
26033,Chippewa,Michigan,US,4/10/2020 22:54,46.29553,-84.54353449,1,1,0,0,"Chippewa, Michigan, US"
55017,Chippewa,Wisconsin,US,4/10/2020 22:54,45.06940,-91.28068855,18,0,0,0,"Chippewa, Wisconsin, US"
27025,Chisago,Minnesota,US,4/10/2020 22:54,45.50210,-92.90861945,6,1,0,0,"Chisago, Minnesota, US"
50007,Chittenden,Vermont,US,4/10/2020 22:54,44.46323,-73.08359212,336,15,0,0,"Chittenden, Vermont, US"
1023,Choctaw,Alabama,US,4/10/2020 22:54,32.02227,-88.2656443,6,0,0,0,"Choctaw, Alabama, US"
28019,Choctaw,Mississippi,US,4/10/2020 22:54,33.34598,-89.24809382,9,1,0,0,"Choctaw, Mississippi, US"
40023,Choctaw,Oklahoma,US,4/10/2020 22:54,34.02807,-95.54771129,2,0,0,0,"Choctaw, Oklahoma, US"
37041,Chowan,North Carolina,US,4/10/2020 22:54,36.12908,-76.60118385,2,0,0,0,"Chowan, North Carolina, US"
17021,Christian,Illinois,US,4/10/2020 22:54,39.54582,-89.27780482,23,3,0,0,"Christian, Illinois, US"
21047,Christian,Kentucky,US,4/10/2020 22:54,36.89268,-87.49055367,45,3,0,0,"Christian, Kentucky, US"
29043,Christian,Missouri,US,4/10/2020 22:54,36.97118,-93.18537118,17,0,0,0,"Christian, Missouri, US"
35006,Cibola,New Mexico,US,4/10/2020 22:54,34.91132,-107.998876,24,0,0,0,"Cibola, New Mexico, US"
12017,Citrus,Florida,US,4/10/2020 22:54,28.84804,-82.47614748,60,6,0,0,"Citrus, Florida, US"
41005,Clackamas,Oregon,US,4/10/2020 22:54,45.18787,-122.2179634,109,3,0,0,"Clackamas, Oregon, US"
22027,Claiborne,Louisiana,US,4/10/2020 22:54,32.82309,-92.99526883,40,2,0,0,"Claiborne, Louisiana, US"
28021,Claiborne,Mississippi,US,4/10/2020 22:54,31.97062,-90.90702196,3,0,0,0,"Claiborne, Mississippi, US"
47025,Claiborne,Tennessee,US,4/10/2020 22:54,36.48319,-83.65947309,3,0,0,0,"Claiborne, Tennessee, US"
53009,Clallam,Washington,US,4/10/2020 22:54,48.04755,-123.9226319,11,0,0,0,"Clallam, Washington, US"
26035,Clare,Michigan,US,4/10/2020 22:54,43.98794,-84.8481986,3,1,0,0,"Clare, Michigan, US"
45027,Clarendon,South Carolina,US,4/10/2020 22:54,33.66611,-80.21647898,80,3,0,0,"Clarendon, South Carolina, US"
42031,Clarion,Pennsylvania,US,4/10/2020 22:54,41.19266,-79.42413524,10,0,0,0,"Clarion, Pennsylvania, US"
5019,Clark,Arkansas,US,4/10/2020 22:54,34.04613,-93.17484713,27,0,0,0,"Clark, Arkansas, US"
17023,Clark,Illinois,US,4/10/2020 22:54,39.33426,-87.78705622,3,0,0,0,"Clark, Illinois, US"
18019,Clark,Indiana,US,4/10/2020 22:54,38.48015,-85.70510334,104,8,0,0,"Clark, Indiana, US"
21049,Clark,Kentucky,US,4/10/2020 22:54,37.96893,-84.14615986,11,0,0,0,"Clark, Kentucky, US"
29045,Clark,Missouri,US,4/10/2020 22:54,40.41041,-91.73661677,1,0,0,0,"Clark, Missouri, US"
32003,Clark,Nevada,US,4/10/2020 22:54,36.21459,-115.0130241,2144,75,0,0,"Clark, Nevada, US"
39023,Clark,Ohio,US,4/10/2020 22:54,39.91592,-83.78498252,14,0,0,0,"Clark, Ohio, US"
46025,Clark,South Dakota,US,4/10/2020 22:54,44.85835,-97.72925109,1,0,0,0,"Clark, South Dakota, US"
53011,Clark,Washington,US,4/10/2020 22:54,45.77568,-122.4829204,206,14,0,0,"Clark, Washington, US"
55019,Clark,Wisconsin,US,4/10/2020 22:54,44.73483,-90.61207486,7,0,0,0,"Clark, Wisconsin, US"
1025,Clarke,Alabama,US,4/10/2020 22:54,31.68100,-87.83548597,13,0,0,0,"Clarke, Alabama, US"
13059,Clarke,Georgia,US,4/10/2020 22:54,33.95436,-83.37124007,81,10,0,0,"Clarke, Georgia, US"
19039,Clarke,Iowa,US,4/10/2020 22:54,41.02868,-93.78499767,2,0,0,0,"Clarke, Iowa, US"
28023,Clarke,Mississippi,US,4/10/2020 22:54,32.04159,-88.6889622,13,1,0,0,"Clarke, Mississippi, US"
